STORE_ID,STORE_LOCATION,PRODUCT_CATEGORY,PRODUCT_ID,MRP,CP,DISCOUNT,SP,Date
XV8531,Washington*,Groceries,34760437,$52,$31.72,$1.04,$50.96,2019-11-26
XV8531,Washington*,Groceries,93743286,$85,$56.1,$5.95,$79.05,2019-11-26
XV8531,Washington),Fashion,89271850,$74,$46.62,$5.92,$68.08,2019-11-26
XV8531,Washington,Kitchen,21964111,$32,$21.76,$1.92,$30.08,2019-11-26
XV8531,Washington,Cosmetics,12853698L,$68,$45.56,$2.72,$65.28,2019-11-26
XV8531,Washington#,Furniture,51025695],$14,$10.08,$1.12,$12.88,2019-11-26
XV8531,Washington*,Fashion,44107055,$68,$46.92,$6.8,$61.2,2019-11-26
XV8531,Washington,Furniture,85640869J,$41,$26.24,$0.82,$40.18,2019-11-26
XV8531,Washington,Education,93279113C,$16,$11.68,$0.8,$15.2,2019-11-26
XV8531,Washington#,Electronics,66376342,$56,$39.76,$3.36,$52.64,2019-11-26
XV8531,Washington',Education,79881286T,$31,$19.22,$2.79,$28.21,2019-11-26
XV8531,Washington,Electronics,10925598Q,$79,$55.3,$7.11,$71.89,2019-11-26
XV8531,Washington$,Electronics,98280639,$81,$49.41,$8.1,$72.9,2019-11-26
XV8531,"Washington""",Furniture,73105468,$68,$40.8,$2.72,$65.28,2019-11-26
XV8531,Washington$,Fashion,90518798X,$10,$6.4,$0.9,$9.1,2019-11-26
XV8531,Washington',Cosmetics,50882873F,$73,$49.64,$1.46,$71.54,2019-11-26
XV8531,Washington(,Cosmetics,63662719H,$71,$48.99,$7.1,$63.9,2019-11-26
XV8531,Washington),Education,12032470V,$83,$51.46,$6.64,$76.36,2019-11-26
XV8531,Washington%,Fashion,48323059\,$75,$45.75,$4.5,$70.5,2019-11-26
XV8531,Washington$,Electronics,10260925,$57,$35.91,$3.42,$53.58,2019-11-26
XV8531,Washington,Groceries,25034790,$54,$38.34,$3.24,$50.76,2019-11-26
XV8531,Washington%,Electronics,87854614S,$62,$46.5,$4.96,$57.04,2019-11-26
XV8531,Washington&,Kitchen,12529602`,$97,$69.84,$2.91,$94.09,2019-11-26
XV8531,Washington,Cosmetics,68507690,$36,$22.32,$1.08,$34.92,2019-11-26
XV8531,Washington',Electronics,23397827O,$22,$13.86,$1.54,$20.46,2019-11-26
XV8531,Washington(,Fashion,76629333,$35,$26.25,$0.7,$34.3,2019-11-26
XV8531,Washington,Fashion,94438171E,$100,$70,$6,$94,2019-11-26
XV8531,Washington,Education,27951660R,$59,$36.58,$2.36,$56.64,2019-11-26
XV8531,Washington&,Electronics,89697570A,$33,$23.76,$3.3,$29.7,2019-11-26
XV8531,Washington),Fashion,40591430,$99,$74.25,$2.97,$96.03,2019-11-26
XV8531,Washington,Kitchen,97121582,$34,$21.08,$2.72,$31.28,2019-11-26
XV8531,Washington,Electronics,77500000,$15,$9,$1.5,$13.5,2019-11-26
XV8531,Washington,Groceries,71408081C,$23,$16.79,$1.61,$21.39,2019-11-26
XV8531,Washington&,Fashion,29846801],$33,$22.11,$1.98,$31.02,2019-11-26
XV8531,Washington),Electronics,76357421,$10,$7.3,$0.2,$9.8,2019-11-26
XV7388,Washington,Education,62259216,$38,$25.84,$1.52,$36.48,2019-11-26
XV7388,Washington*,Education,20302429],$19,$13.68,$1.33,$17.67,2019-11-26
XV7388,Washington$,Education,23493957V,$90,$55.8,$3.6,$86.4,2019-11-26
XV7388,Washington!,Electronics,51174011,$90,$60.3,$3.6,$86.4,2019-11-26
XV7388,Washington!,Kitchen,66153869M,$60,$37.8,$1.8,$58.2,2019-11-26
XV7388,Washington),Education,13842468,$11,$7.04,$0.88,$10.12,2019-11-26
XV7388,Washington,Groceries,25715942T,$54,$36.72,$4.86,$49.14,2019-11-26
XV7388,Washington,Cosmetics,25957641Y,$86,$63.64,$4.3,$81.7,2019-11-26
XV7388,Washington+,Cosmetics,62058715Y,$18,$13.5,$0.54,$17.46,2019-11-26
XV7388,Washington',Cosmetics,14183044,$20,$12.8,$2,$18,2019-11-26
XV7388,Washington%,Furniture,33634338O,$56,$39.2,$5.6,$50.4,2019-11-26
XV7388,Washington,Fashion,31242065,$41,$25.83,$4.1,$36.9,2019-11-26
XV7388,Washington,Furniture,66455993C,$37,$24.05,$1.85,$35.15,2019-11-26
XV7388,Washington),Education,82015380,$99,$63.36,$8.91,$90.09,2019-11-26
XV7388,Washington,Education,45796203B,$24,$16.08,$1.68,$22.32,2019-11-26
XV7388,Washington#,Education,80889282,$98,$68.6,$1.96,$96.04,2019-11-26
XV7388,Washington),Groceries,16726379,$42,$29.82,$2.1,$39.9,2019-11-26
XV7388,Washington,Furniture,55030212Y,$68,$41.48,$2.72,$65.28,2019-11-26
XV7388,Washington(,Kitchen,60078430,$31,$22.63,$1.86,$29.14,2019-11-26
XV7388,Washington%,Groceries,82960205],$90,$63.9,$9,$81,2019-11-26
XV7388,Washington,Groceries,78400878M,$62,$46.5,$3.1,$58.9,2019-11-26
XV7388,Washington,Electronics,70537414,$80,$54.4,$3.2,$76.8,2019-11-26
XV7388,Washington#,Groceries,49877624,$39,$28.47,$3.9,$35.1,2019-11-26
XV7388,Washington,Electronics,60438232,$89,$63.19,$2.67,$86.33,2019-11-26
XV7388,Washington%,Education,54824218,$27,$18.09,$2.16,$24.84,2019-11-26
XV7388,Washington,Groceries,76508483,$87,$57.42,$2.61,$84.39,2019-11-26
XV7388,Washington$,Kitchen,69139404,$25,$18.75,$2.25,$22.75,2019-11-26
XV7388,Washington&,Electronics,26075744U,$45,$27.45,$4.5,$40.5,2019-11-26
XV7388,Washington,Groceries,24812316X,$90,$56.7,$7.2,$82.8,2019-11-26
XV7388,Washington,Fashion,97904357,$50,$31.5,$3.5,$46.5,2019-11-26
XV7388,Washington$,Education,34414367A,$81,$54.27,$1.62,$79.38,2019-11-26
XV8870,Washington,Groceries,80979919E,$76,$45.6,$6.08,$69.92,2019-11-26
XV8870,Washington,Kitchen,48938293,$18,$11.16,$0.54,$17.46,2019-11-26
XV8870,Washington),Furniture,44041137G,$89,$60.52,$4.45,$84.55,2019-11-26
XV8870,Washington,Education,27742919,$20,$14.8,$2,$18,2019-11-26
XV8870,Washington,Cosmetics,69872741Y,$30,$19.2,$1.5,$28.5,2019-11-26
XV8870,Washington,Furniture,92751770P,$52,$32.24,$3.12,$48.88,2019-11-26
XV8870,Washington!,Kitchen,89494323Y,$55,$38.5,$5.5,$49.5,2019-11-26
XV8870,Washington,Groceries,49822692R,$52,$32.24,$1.56,$50.44,2019-11-26
XV8870,Washington,Education,39805908B,$16,$10.4,$1.12,$14.88,2019-11-26
XV8870,Washington*,Education,66252746Z,$89,$59.63,$5.34,$83.66,2019-11-26
XV8870,Washington,Education,55689392,$87,$53.07,$4.35,$82.65,2019-11-26
XV8870,Washington,Electronics,69378356,$67,$44.89,$2.01,$64.99,2019-11-26
XV8870,Washington,Furniture,64107666V,$58,$42.92,$4.64,$53.36,2019-11-26
XV8870,Washington+,Education,59441223D,$32,$23.68,$0.64,$31.36,2019-11-26
XV8870,Washington,Furniture,93430175N,$70,$50.4,$2.8,$67.2,2019-11-26
XV8870,Washington,Kitchen,37592163Y,$96,$60.48,$7.68,$88.32,2019-11-26
XV8870,Washington+,Furniture,18393554Q,$89,$58.74,$8.01,$80.99,2019-11-26
XV8870,Washington+,Fashion,75997619\,$30,$22.5,$2.4,$27.6,2019-11-26
XV8870,Washington,Education,79936218Y,$55,$36.85,$3.85,$51.15,2019-11-26
XV8870,"Washington""",Education,18020019,$93,$68.82,$1.86,$91.14,2019-11-26
XV8870,Washington ,Furniture,10027465,$23,$14.26,$0.46,$22.54,2019-11-26
XV8870,Washington,Electronics,57776794C,$41,$29.52,$2.87,$38.13,2019-11-26
XV8870,Washington',Groceries,75758666],$21,$15.12,$0.84,$20.16,2019-11-26
XV8870,Washington,Education,61306152G,$98,$66.64,$7.84,$90.16,2019-11-26
XV8870,Washington',Groceries,98722839A,$78,$50.7,$2.34,$75.66,2019-11-26
XV8870,Washington,Cosmetics,71051025,$52,$38.48,$4.68,$47.32,2019-11-26
XV8870,Washington ,Groceries,59773559C,$59,$42.48,$3.54,$55.46,2019-11-26
XV8870,Washington,Kitchen,33139953,$16,$10.08,$1.6,$14.4,2019-11-26
XV8870,Washington,Electronics,12903137,$66,$44.22,$5.28,$60.72,2019-11-26
XV8870,Washington%,Kitchen,67738647,$91,$65.52,$4.55,$86.45,2019-11-26
XV8870,Washington,Electronics,28959655I,$89,$53.4,$6.23,$82.77,2019-11-26
XV8870,Washington#,Kitchen,26537170I,$28,$19.6,$2.8,$25.2,2019-11-26
XV8870,Washington,Education,47174987U,$55,$34.1,$3.85,$51.15,2019-11-26
XV8870,Washington+,Fashion,46175231,$24,$16.56,$1.44,$22.56,2019-11-26
XV8870,Washington,Kitchen,50696105E,$23,$16.1,$1.84,$21.16,2019-11-26
XV8870,Washington(,Groceries,39212646,$68,$43.52,$2.04,$65.96,2019-11-26
XV8870,Washington#,Groceries,82649841,$36,$26.64,$2.52,$33.48,2019-11-26
XV8870,Washington',Education,72105712,$36,$24.12,$1.08,$34.92,2019-11-26
XV8870,Washington(,Kitchen,24265747,$40,$27.2,$4,$36,2019-11-26
XV8870,Washington#,Kitchen,99252929,$28,$18.2,$1.12,$26.88,2019-11-26
XV4211,Washington,Electronics,95448913C,$37,$27.75,$1.85,$35.15,2019-11-26
XV4211,Washington(,Cosmetics,23005065^,$49,$32.83,$4.41,$44.59,2019-11-26
XV4211,Washington,Electronics,99508361,$47,$31.49,$1.41,$45.59,2019-11-26
XV4211,Washington,Furniture,76901245Y,$60,$36.6,$1.8,$58.2,2019-11-26
XV4211,"Washington""",Cosmetics,41635131P,$55,$37.95,$2.2,$52.8,2019-11-26
XV4211,Washington+,Fashion,34573669`,$57,$39.9,$4.56,$52.44,2019-11-26
XV4211,Washington$,Fashion,22271728,$67,$42.88,$1.34,$65.66,2019-11-26
XV4211,Washington%,Fashion,74665527Z,$56,$35.84,$1.68,$54.32,2019-11-26
XV4211,Washington#,Education,53665161,$34,$23.46,$2.72,$31.28,2019-11-26
XV4211,"Washington""",Cosmetics,93281860,$15,$9.45,$0.45,$14.55,2019-11-26
XV4211,Washington&,Fashion,66661987,$78,$46.8,$7.8,$70.2,2019-11-26
XV4211,Washington,Kitchen,40662841O,$82,$52.48,$1.64,$80.36,2019-11-26
XV4211,Washington',Kitchen,25342407,$53,$33.92,$2.65,$50.35,2019-11-26
XV4211,Washington',Electronics,26246032,$17,$11.73,$1.02,$15.98,2019-11-26
XV4211,Washington,Fashion,55656433Z,$98,$65.66,$9.8,$88.2,2019-11-26
XV4211,Washington,Education,40937500,$58,$42.92,$1.74,$56.26,2019-11-26
XV4211,Washington,Fashion,66137390,$100,$73,$3,$97,2019-11-26
XV4211,Washington,Fashion,15784301,$21,$13.02,$1.68,$19.32,2019-11-26
XV4211,Washington$,Fashion,96553039A,$92,$59.8,$8.28,$83.72,2019-11-26
XV4211,Washington,Kitchen,78302001_,$86,$55.04,$6.02,$79.98,2019-11-26
XV4211,Washington,Education,23889465,$74,$51.8,$2.22,$71.78,2019-11-26
XV4211,Washington*,Furniture,43250122,$93,$65.1,$5.58,$87.42,2019-11-26
XV4211,Washington*,Education,93361511I,$20,$15,$0.6,$19.4,2019-11-26
XV4211,Washington,Electronics,85841369,$49,$30.38,$4.9,$44.1,2019-11-26
XV4211,Washington&,Groceries,70894470Q,$68,$51,$4.76,$63.24,2019-11-26
XV4211,Washington,Furniture,11653442,$85,$52.7,$8.5,$76.5,2019-11-26
XV4211,Washington,Kitchen,22664489,$27,$17.82,$1.62,$25.38,2019-11-26
XV4211,Washington,Education,60160827,$98,$73.5,$2.94,$95.06,2019-11-26
XV4211,"Washington""",Cosmetics,97665405,$48,$32.64,$0.96,$47.04,2019-11-26
XV4211,"Washington""",Groceries,53321838N,$87,$54.81,$8.7,$78.3,2019-11-26
XV4211,Washington&,Cosmetics,10994262V,$53,$39.75,$3.71,$49.29,2019-11-26
XV4211,Washington',Education,11571044,$14,$8.4,$0.7,$13.3,2019-11-26
XV4211,Washington',Furniture,90678100,$98,$62.72,$6.86,$91.14,2019-11-26
XV4211,Washington',Furniture,85541992[,$44,$30.8,$3.08,$40.92,2019-11-26
XV4211,Washington,Kitchen,10019226,$67,$48.91,$2.01,$64.99,2019-11-26
XV4211,Washington!,Cosmetics,38207397,$38,$27.74,$2.66,$35.34,2019-11-26
XV4211,Washington,Education,42044372,$70,$51.8,$4.9,$65.1,2019-11-26
XV4211,Washington,Groceries,69768371],$55,$39.05,$2.2,$52.8,2019-11-26
XV7679,Washington,Cosmetics,68268737H,$54,$39.96,$1.08,$52.92,2019-11-26
XV7679,Washington,Furniture,63901672,$94,$69.56,$7.52,$86.48,2019-11-26
XV7679,Washington,Fashion,70435791B,$76,$52.44,$3.04,$72.96,2019-11-26
XV7679,Washington,Groceries,70367126,$43,$26.23,$1.72,$41.28,2019-11-26
XV7679,Washington+,Cosmetics,22134399R,$58,$37.7,$2.32,$55.68,2019-11-26
XV7679,Washington+,Cosmetics,85791931U,$77,$46.97,$5.39,$71.61,2019-11-26
XV7679,Washington+,Cosmetics,18261718,$35,$22.05,$2.45,$32.55,2019-11-26
XV7679,Washington,Electronics,14353332,$13,$8.45,$1.04,$11.96,2019-11-26
XV7679,Washington,Furniture,73264770,$76,$54.72,$6.08,$69.92,2019-11-26
XV7679,Washington%,Education,75824584\,$70,$44.8,$6.3,$63.7,2019-11-26
XV7679,Washington,Cosmetics,44076843,$66,$42.24,$1.98,$64.02,2019-11-26
XV7679,Washington ,Groceries,27591857,$55,$33.55,$2.2,$52.8,2019-11-26
XV7679,Washington,Furniture,73542175,$67,$45.56,$5.36,$61.64,2019-11-26
XV7679,Washington,Furniture,11186523,$27,$19.98,$2.7,$24.3,2019-11-26
XV7679,Washington,Cosmetics,96778259^,$80,$58.4,$1.6,$78.4,2019-11-26
XV7679,Washington,Furniture,39764709,$11,$8.03,$0.33,$10.67,2019-11-26
XV7679,Washington#,Education,65571594,$68,$41.48,$1.36,$66.64,2019-11-26
XV7679,Washington,Groceries,77379150,$27,$19.17,$0.54,$26.46,2019-11-26
XV7679,Washington),Fashion,75552673,$22,$13.86,$1.76,$20.24,2019-11-26
XV7679,Washington,Groceries,45458374W,$15,$11.1,$0.3,$14.7,2019-11-26
XV7679,Washington,Cosmetics,33395385,$25,$18.5,$1.25,$23.75,2019-11-26
XV7679,Washington,Kitchen,94372253G,$25,$15.75,$2.5,$22.5,2019-11-26
XV7679,Washington,Fashion,18841247,$100,$64,$9,$91,2019-11-26
XV7679,Washington(,Education,52821960,$55,$40.15,$4.4,$50.6,2019-11-26
XV7679,Washington$,Fashion,52876892`,$48,$32.64,$4.8,$43.2,2019-11-26
XV7679,Washington,Fashion,28533935,$74,$55.5,$4.44,$69.56,2019-11-26
XV7679,Washington,Cosmetics,51327819T,$52,$37.96,$4.68,$47.32,2019-11-26
XV7679,Washington,Cosmetics,52008972,$39,$25.35,$0.78,$38.22,2019-11-26
XV7679,Washington,Fashion,18618774O,$40,$29.2,$4,$36,2019-11-26
XV7679,Washington+,Cosmetics,78626098K,$38,$23.94,$2.28,$35.72,2019-11-26
XV7679,Washington ,Cosmetics,38309020T,$14,$10.36,$1.26,$12.74,2019-11-26
XV7679,Washington#,Groceries,16742858Q,$72,$48.24,$1.44,$70.56,2019-11-26
XV7679,Washington$,Electronics,17835998U,$37,$27.75,$1.11,$35.89,2019-11-26
XV9568,Washington*,Cosmetics,30478515L,$15,$9.75,$1.05,$13.95,2019-11-26
XV9568,Washington,Electronics,64464721,$24,$15.84,$1.44,$22.56,2019-11-26
XV9568,Washington%,Cosmetics,38325500,$10,$6.8,$0.3,$9.7,2019-11-26
XV9568,Washington,Kitchen,69345397E,$66,$46.2,$3.3,$62.7,2019-11-26
XV9568,"Washington""",Education,84948730J,$53,$32.33,$3.18,$49.82,2019-11-26
XV9568,Washington ,Furniture,51075134,$22,$15.84,$1.54,$20.46,2019-11-26
XV9568,Washington,Electronics,84443359K,$58,$37.7,$2.9,$55.1,2019-11-26
XV9568,Washington,Electronics,42214660A,$71,$46.86,$3.55,$67.45,2019-11-26
XV9568,Washington&,Cosmetics,59243469,$51,$33.66,$3.57,$47.43,2019-11-26
XV9568,Washington,Furniture,49207458,$61,$45.14,$3.05,$57.95,2019-11-26
XV9568,Washington,Education,10766296,$67,$48.91,$4.69,$62.31,2019-11-26
XV9568,Washington(,Groceries,99046936,$78,$54.6,$6.24,$71.76,2019-11-26
XV9568,Washington(,Furniture,14919128,$24,$14.4,$0.72,$23.28,2019-11-26
XV9568,Washington$,Fashion,85638122,$42,$30.66,$2.1,$39.9,2019-11-26
XV9568,Washington,Groceries,58971557,$65,$47.45,$5.2,$59.8,2019-11-26
XV9568,Washington,Electronics,79955444,$15,$10.2,$0.9,$14.1,2019-11-26
XV9568,Washington$,Groceries,95616455,$88,$59.84,$3.52,$84.48,2019-11-26
XV9568,Washington),Groceries,28223571_,$75,$52.5,$2.25,$72.75,2019-11-26
XV9568,Washington%,Education,35897521O,$59,$38.35,$2.36,$56.64,2019-11-26
XV9568,Washington,Electronics,79837341J,$79,$56.88,$7.11,$71.89,2019-11-26
XV9568,Washington,Kitchen,27405090,$81,$48.6,$4.86,$76.14,2019-11-26
XV9568,Washington,Fashion,84476318,$75,$51,$3.75,$71.25,2019-11-26
XV9568,Washington,Kitchen,79205627[,$50,$34.5,$4.5,$45.5,2019-11-26
XV9568,Washington$,Kitchen,39297790,$48,$34.56,$2.88,$45.12,2019-11-26
XV9568,Washington,Groceries,46293334N,$86,$55.9,$1.72,$84.28,2019-11-26
XV9568,Washington ,Kitchen,28907470L,$32,$21.44,$2.56,$29.44,2019-11-26
XV9568,Washington,Kitchen,72959899V,$12,$9,$1.08,$10.92,2019-11-26
XV9568,Washington,Furniture,29305725I,$96,$71.04,$2.88,$93.12,2019-11-26
XV9568,Washington,Groceries,82905273,$49,$32.34,$3.43,$45.57,2019-11-26
XV9568,Washington$,Fashion,55898132^,$30,$20.4,$1.5,$28.5,2019-11-26
XV9568,Washington,Cosmetics,37454833,$23,$16.33,$1.38,$21.62,2019-11-26
XV9568,Washington!,Electronics,63184814,$99,$67.32,$8.91,$90.09,2019-11-26
XV9568,Washington+,Cosmetics,85399169D,$13,$8.58,$1.17,$11.83,2019-11-26
XV9568,"Washington""",Fashion,96113586,$59,$38.94,$4.72,$54.28,2019-11-26
XV9568,Washington,Cosmetics,99783020V,$82,$54.12,$8.2,$73.8,2019-11-26
XV9568,Washington,Kitchen,62775573T,$16,$11.04,$0.8,$15.2,2019-11-26
XV9568,Washington*,Electronics,76236572,$39,$27.3,$3.51,$35.49,2019-11-26
XV9568,Washington#,Kitchen,95193481,$99,$66.33,$5.94,$93.06,2019-11-26
XV9568,Washington+,Electronics,62434997`,$46,$33.12,$0.92,$45.08,2019-11-26
XV9568,Washington!,Electronics,73283996`,$67,$40.2,$6.7,$60.3,2019-11-26
XV9568,Washington,Groceries,43016662,$60,$40.2,$3,$57,2019-11-26
XV9568,Washington),Cosmetics,52725830U,$45,$29.25,$1.8,$43.2,2019-11-26
XV9568,Washington(,Fashion,86555480,$93,$60.45,$9.3,$83.7,2019-11-26
XV9568,Washington,Fashion,63319396,$45,$29.25,$1.35,$43.65,2019-11-26
XV9568,Washington,Groceries,56634216H,$44,$29.92,$3.08,$40.92,2019-11-26
XV9568,Washington+,Fashion,14677429,$82,$58.22,$6.56,$75.44,2019-11-26
XV9568,Washington,Fashion,73794860M,$83,$54.78,$7.47,$75.53,2019-11-26
XV6177,Washington),Furniture,83594665S,$32,$24,$2.56,$29.44,2019-11-26
XV6177,Washington,Electronics,58408508R,$70,$52.5,$4.9,$65.1,2019-11-26
XV6177,Washington*,Education,55708618W,$35,$26.25,$2.45,$32.55,2019-11-26
XV6177,Washington,Fashion,45439147,$88,$65.12,$2.64,$85.36,2019-11-26
XV6177,Washington!,Kitchen,58988037B,$22,$14.3,$0.44,$21.56,2019-11-26
XV6177,Washington#,Furniture,14435729,$50,$33,$1.5,$48.5,2019-11-26
XV6177,"Washington""",Furniture,90576477B,$87,$63.51,$5.22,$81.78,2019-11-26
XV6177,Washington,Groceries,80348205W,$46,$33.58,$3.68,$42.32,2019-11-26
XV6177,Washington,Cosmetics,15462951L,$74,$47.36,$2.96,$71.04,2019-11-26
XV6177,Washington,Education,31615600Z,$84,$53.76,$2.52,$81.48,2019-11-26
XV6177,Washington,Furniture,48979492G,$74,$48.84,$2.22,$71.78,2019-11-26
XV6177,Washington*,Electronics,19934387I,$53,$38.69,$4.24,$48.76,2019-11-26
XV6177,Washington,Fashion,24177856,$56,$36.96,$2.8,$53.2,2019-11-26
XV6177,Washington(,Education,10565795P,$49,$30.87,$2.45,$46.55,2019-11-26
XV6177,Washington+,Kitchen,74855041A,$50,$37,$5,$45,2019-11-26
XV6177,Washington',Furniture,99835205T,$38,$22.8,$3.42,$34.58,2019-11-26
XV6177,Washington,Cosmetics,36996154`,$58,$41.18,$4.06,$53.94,2019-11-26
XV6177,Washington',Kitchen,27850036,$84,$50.4,$8.4,$75.6,2019-11-26
XV6177,Washington#,Education,43848876,$40,$28,$2,$38,2019-11-26
XV6177,Washington!,Education,59748840G,$51,$38.25,$4.08,$46.92,2019-11-26
XV6177,Washington%,Cosmetics,24232788F,$73,$46.72,$5.84,$67.16,2019-11-26
XV6177,Washington,Kitchen,89049377K,$37,$27.38,$0.74,$36.26,2019-11-26
XV6177,"Washington""",Education,60465698B,$79,$54.51,$7.9,$71.1,2019-11-26
XV6177,Washington,Cosmetics,86286315Z,$68,$47.6,$4.76,$63.24,2019-11-26
XV6177,Washington$,Furniture,19341125W,$62,$40.3,$4.34,$57.66,2019-11-26
XV6177,Washington&,Groceries,99815979,$74,$51.8,$2.22,$71.78,2019-11-26
XV6177,Washington),Fashion,38083801,$68,$42.84,$5.44,$62.56,2019-11-26
XV6177,Washington*,Fashion,28207092X,$40,$28.8,$1.6,$38.4,2019-11-26
XV6177,Washington&,Groceries,39248352F,$15,$10.95,$1.05,$13.95,2019-11-26
XV6177,Washington&,Education,66829528,$37,$25.53,$3.33,$33.67,2019-11-26
XV6177,Washington,Electronics,36125488S,$86,$59.34,$6.88,$79.12,2019-11-26
XV6177,Washington ,Groceries,50866394,$73,$51.1,$3.65,$69.35,2019-11-26
XV6177,Washington),Education,39838867,$99,$68.31,$9.9,$89.1,2019-11-26
XV6177,Washington),Cosmetics,71545410M,$45,$27.45,$2.25,$42.75,2019-11-26
XV6177,Washington,Cosmetics,26416320G,$66,$46.2,$1.98,$64.02,2019-11-26
XV6177,Washington,Kitchen,35287780V,$16,$11.36,$0.32,$15.68,2019-11-26
XV6177,Washington,Furniture,15627746,$18,$12.78,$1.26,$16.74,2019-11-26
XV6177,Washington,Fashion,73402099\,$87,$53.07,$5.22,$81.78,2019-11-26
XV6177,Washington,Furniture,38954467C,$40,$26,$2.8,$37.2,2019-11-26
XV6177,Washington,Fashion,59619750,$59,$40.12,$5.9,$53.1,2019-11-26
XV6177,Washington,Kitchen,66851501,$37,$26.64,$3.7,$33.3,2019-11-26
XV6177,Washington',Kitchen,30786132,$11,$7.81,$0.77,$10.23,2019-11-26
XV6177,Washington,Electronics,30920715,$87,$56.55,$8.7,$78.3,2019-11-26
XV6177,Washington,Electronics,57793273J,$37,$24.05,$2.96,$34.04,2019-11-26
XV6177,Washington,Furniture,35452575,$46,$29.9,$1.38,$44.62,2019-11-26
XV6177,Washington#,Groceries,21692199,$25,$16.25,$0.5,$24.5,2019-11-26
XV8391,Washington),Furniture,80359191,$44,$30.36,$2.2,$41.8,2019-11-26
XV8391,Washington#,Electronics,55917358M,$26,$18.46,$2.6,$23.4,2019-11-26
XV8391,Washington+,Electronics,19898681S,$22,$15.84,$0.88,$21.12,2019-11-26
XV8391,Washington,Cosmetics,21571350,$48,$32.64,$4.32,$43.68,2019-11-26
XV8391,Washington ,Furniture,99071655,$72,$49.68,$7.2,$64.8,2019-11-26
XV8391,Washington*,Education,15545349,$54,$35.1,$4.86,$49.14,2019-11-26
XV8391,Washington,Electronics,78181152],$24,$14.64,$1.2,$22.8,2019-11-26
XV8391,Washington ,Furniture,51555786,$88,$52.8,$7.92,$80.08,2019-11-26
XV8391,Washington,Electronics,46394958,$92,$60.72,$5.52,$86.48,2019-11-26
XV8391,Washington!,Furniture,47276611,$30,$19.2,$0.6,$29.4,2019-11-26
XV8391,Washington,Education,52278137,$83,$49.8,$4.15,$78.85,2019-11-26
XV8391,Washington,Furniture,62146606,$89,$56.96,$2.67,$86.33,2019-11-26
XV8391,Washington+,Cosmetics,91422424T,$71,$44.02,$2.84,$68.16,2019-11-26
XV8391,Washington,Electronics,47998962,$90,$63.9,$2.7,$87.3,2019-11-26
XV8391,Washington,Electronics,74344177V,$41,$27.88,$1.64,$39.36,2019-11-26
XV8391,Washington ,Kitchen,17341613,$75,$48,$3.75,$71.25,2019-11-26
XV8391,Washington,Groceries,61580810,$25,$18,$2.5,$22.5,2019-11-26
XV8391,Washington,Fashion,71443786,$36,$27,$2.16,$33.84,2019-11-26
XV8391,Washington*,Fashion,89953002G,$77,$56.21,$3.08,$73.92,2019-11-26
XV8391,Washington),Cosmetics,30871276\,$79,$48.19,$3.95,$75.05,2019-11-26
XV8391,Washington,Education,96465148N,$65,$40.3,$5.2,$59.8,2019-11-26
XV8391,"Washington""",Cosmetics,21384582,$99,$67.32,$1.98,$97.02,2019-11-26
XV8391,Washington!,Electronics,76747436,$98,$69.58,$6.86,$91.14,2019-11-26
XV8391,Washington,Education,31893005U,$17,$10.88,$1.19,$15.81,2019-11-26
XV8391,Washington,Furniture,48883361_,$97,$60.14,$2.91,$94.09,2019-11-26
XV8391,Washington,Electronics,99544067,$62,$42.78,$3.72,$58.28,2019-11-26
XV8391,Washington#,Cosmetics,19659729,$61,$45.75,$3.05,$57.95,2019-11-26
XV8391,Washington(,Furniture,66488952,$29,$20.01,$2.03,$26.97,2019-11-26
XV8391,Washington#,Furniture,30657043,$43,$27.52,$1.72,$41.28,2019-11-26
XV8391,Washington(,Education,53884887W,$59,$38.35,$5.9,$53.1,2019-11-26
XV8391,Washington,Electronics,62075195_,$94,$63.92,$2.82,$91.18,2019-11-26
XV8391,Washington*,Cosmetics,62844238Y,$55,$36.3,$3.85,$51.15,2019-11-26
